,0
9706,1
9707,0
9708,0
9709,0
9710,1
9711,1
9712,1
9713,0
9714,0
9715,0
9716,0
9717,1
9718,0
9719,0
9720,0
9721,1
9722,1
9723,0
9724,1
9725,1
9726,0
9727,0
9728,1
9729,1
9730,1
9731,0
9732,0
9733,1
9734,0
9735,1
9736,1
9737,1
9738,0
9739,1
9740,1
9741,1
9742,0
9743,1
9744,1
9745,0
9746,0
9747,0
9748,1
9749,0
9750,0
9751,0
9752,0
9753,1
9754,0
9755,0
9756,0
9757,1
9758,1
9759,0
9760,0
9761,0
9762,0
9763,0
9764,1
9765,1
9766,0
9767,1
9768,1
9769,1
9770,0
9771,0
9772,0
9773,0
9774,0
9775,1
9776,0
9777,1
9778,0
9779,0
9780,0
9781,1
9782,1
9783,1
9784,1
9785,1
9786,1
9787,1
9788,0
9789,1
9790,1
9791,1
9792,0
9793,0
9794,0
9795,1
9796,1
9797,1
9798,1
9799,1
9800,1
9801,0
9802,1
9803,1
9804,0
9805,1
9806,0
9807,1
9808,0
9809,1
9810,0
9811,1
9812,0
9813,0
9814,0
9815,1
9816,0
9817,0
9818,1
9819,0
9820,1
9821,0
9822,1
9823,0
9824,0
9825,0
9826,1
9827,0
9828,1
9829,1
9830,1
9831,0
9832,0
9833,0
9834,0
9835,1
9836,0
9837,0
9838,0
9839,1
9840,1
9841,0
9842,1
9843,1
9844,1
9845,1
9846,1
9847,0
9848,1
9849,1
9850,1
9851,0
9852,1
9853,0
9854,1
9855,0
9856,1
9857,0
9858,1
9859,1
9860,1
9861,0
9862,0
9863,0
9864,0
9865,0
9866,1
9867,0
9868,1
9869,1
9870,0
9871,0
9872,1
9873,1
9874,1
9875,1
9876,0
9877,1
9878,0
9879,1
9880,1
9881,0
9882,1
9883,1
9884,0
9885,1
9886,0
9887,0
9888,1
9889,0
9890,0
9891,0
9892,1
9893,0
9894,1
9895,0
9896,1
9897,1
9898,1
9899,0
9900,1
9901,0
9902,1
9903,0
9904,0
9905,1
9906,1
9907,1
9908,1
9909,1
9910,0
9911,0
9912,0
9913,1
9914,0
9915,0
9916,0
9917,0
9918,1
9919,0
9920,0
9921,1
9922,1
9923,1
9924,0
9925,1
9926,1
9927,0
9928,0
9929,0
9930,1
9931,1
9932,1
9933,0
9934,1
9935,1
9936,0
9937,0
9938,0
9939,1
9940,1
9941,1
9942,0
9943,1
9944,0
9945,0
9946,1
9947,0
9948,0
9949,1
9950,1
9951,0
9952,0
9953,1
9954,0
9955,1
9956,0
9957,1
9958,1
9959,1
9960,1
9961,1
9962,1
9963,0
9964,0
9965,0
9966,0
9967,1
9968,0
9969,0
9970,0
9971,0
9972,1
9973,0
9974,1
9975,0
9976,0
9977,1
9978,1
9979,1
9980,0
9981,0
9982,1
9983,0
9984,1
9985,1
9986,0
9987,1
9988,0
9989,0
9990,1
9991,0
9992,0
9993,1
9994,0
9995,1
9996,0
9997,0
9998,1
9999,1
10000,0
10001,1
10002,0
10003,0
10004,0
10005,1
10006,0
10007,0
10008,0
10009,1
10010,1
10011,1
10012,1
10013,1
10014,1
10015,1
10016,1
10017,0
10018,1
10019,0
10020,1
10021,1
10022,0
10023,1
10024,0
10025,1
10026,0
10027,0
10028,0
10029,1
10030,1
10031,1
10032,1
10033,0
10034,0
10035,1
10036,0
10037,0
10038,1
10039,0
10040,1
10041,0
10042,1
10043,0
10044,0
10045,0
10046,1
10047,1
10048,0
10049,1
10050,0
10051,1
10052,0
10053,0
10054,0
10055,0
10056,0
10057,0
10058,0
10059,0
10060,1
10061,0
10062,1
10063,1
10064,1
10065,0
10066,0
10067,1
10068,1
10069,1
10070,1
10071,0
10072,1
10073,1
10074,1
10075,1
10076,1
10077,1
10078,0
10079,0
10080,0
10081,1
10082,1
10083,0
10084,0
10085,1
10086,0
10087,0
10088,0
10089,0
10090,0
10091,0
10092,0
10093,1
10094,0
10095,0
10096,1
10097,1
10098,0
10099,0
10100,0
10101,0
10102,0
10103,0
10104,1
10105,1
10106,1
10107,1
10108,0
10109,1
10110,0
10111,0
10112,1
10113,0
10114,0
10115,1
10116,0
10117,1
10118,1
10119,0
10120,1
10121,0
10122,1
10123,0
10124,1
10125,0
10126,0
10127,0
10128,0
10129,0
10130,0
10131,0
10132,0
10133,0
10134,1
10135,1
10136,1
10137,1
10138,1
10139,0
10140,1
10141,0
10142,1
10143,0
10144,0
10145,1
10146,0
10147,0
10148,0
10149,0
10150,0
10151,1
10152,0
10153,1
10154,1
10155,1
10156,0
10157,1
10158,0
10159,1
10160,0
10161,0
10162,1
10163,1
10164,0
10165,1
10166,1
10167,1
10168,0
10169,0
10170,1
10171,0
10172,1
10173,1
10174,1
10175,1
10176,1
10177,0
10178,0
10179,0
10180,1
10181,1
10182,1
10183,0
10184,1
10185,1
10186,1
10187,0
10188,0
10189,1
10190,0
10191,0
10192,0
10193,1
10194,0
10195,1
10196,0
10197,0
10198,1
10199,1
10200,0
10201,0
10202,0
10203,0
10204,1
10205,0
10206,1
10207,0
10208,1
10209,0
10210,1
10211,1
10212,1
10213,1
10214,1
10215,0
10216,1
10217,0
10218,0
10219,1
10220,1
10221,1
10222,0
10223,1
10224,1
10225,0
10226,1
10227,0
10228,1
10229,1
10230,1
10231,0
10232,0
10233,1
10234,0
10235,0
10236,1
10237,1
10238,0
10239,0
10240,0
10241,0
10242,1
10243,1
10244,0
10245,1
10246,0
10247,0
10248,0
10249,0
10250,1
10251,0
10252,1
10253,0
10254,0
10255,1
10256,1
10257,1
10258,0
10259,1
10260,1
10261,0
10262,0
10263,1
10264,0
10265,0
10266,0
10267,0
10268,0
10269,1
10270,0
10271,0
10272,1
10273,1
10274,0
10275,0
10276,1
10277,1
10278,1
10279,0
10280,0
10281,0
10282,1
10283,0
10284,1
10285,1
10286,0
10287,1
10288,0
10289,1
10290,1
10291,1
10292,0
10293,1
10294,0
10295,1
10296,1
10297,0
10298,0
10299,0
10300,0
10301,0
10302,0
10303,1
10304,0
10305,0
10306,0
10307,0
10308,1
10309,1
10310,0
10311,0
10312,1
10313,1
10314,0
10315,0
10316,0
10317,0
10318,1
10319,0
10320,1
10321,0
10322,0
10323,0
10324,0
10325,1
10326,0
10327,1
10328,0
10329,0
10330,0
10331,1
10332,1
10333,0
10334,0
10335,1
10336,1
10337,1
10338,1
10339,1
10340,1
10341,0
10342,0
10343,1
10344,1
10345,0
10346,0
10347,1
10348,0
10349,1
10350,0
10351,0
10352,1
10353,1
10354,1
10355,0
10356,0
10357,0
10358,1
10359,1
10360,1
10361,1
10362,1
10363,0
10364,0
10365,0
10366,0
10367,0
10368,0
10369,0
10370,1
10371,1
10372,1
10373,0
10374,0
10375,0
10376,0
10377,1
10378,0
10379,0
10380,0
10381,1
10382,0
10383,0
10384,0
10385,1
10386,1
10387,1
10388,1
10389,1
10390,1
10391,0
10392,0
10393,1
10394,1
10395,0
10396,1
10397,0
10398,0
10399,1
10400,0
10401,1
10402,0
10403,1
10404,0
10405,0
10406,1
10407,0
10408,1
10409,1
10410,1
10411,0
10412,1
10413,0
10414,1
10415,1
10416,0
10417,1
10418,1
10419,0
10420,0
10421,0
10422,1
10423,1
10424,1
10425,0
10426,1
10427,0
10428,1
10429,1
10430,1
10431,0
10432,0
10433,0
10434,1
10435,1
10436,1
10437,0
10438,0
10439,0
10440,0
10441,0
10442,0
10443,1
10444,1
10445,1
10446,0
10447,0
10448,1
10449,0
10450,0
10451,0
10452,0
10453,0
10454,0
10455,0
10456,1
10457,0
10458,0
10459,0
10460,0
10461,0
10462,0
10463,1
10464,1
10465,0
10466,0
10467,1
10468,0
10469,0
10470,1
10471,0
10472,0
10473,1
10474,1
10475,0
10476,0
10477,1
10478,1
10479,0
10480,0
10481,1
10482,1
10483,1
10484,0
10485,1
10486,0
10487,1
10488,1
10489,1
10490,0
10491,0
10492,0
10493,0
10494,0
10495,0
10496,1
10497,1
10498,0
10499,0
10500,1
10501,0
10502,1
10503,0
10504,0
10505,1
10506,1
10507,1
10508,0
10509,0
10510,0
10511,0
10512,0
10513,0
10514,1
10515,0
10516,1
10517,1
10518,0
10519,0
10520,1
10521,0
10522,0
10523,1
10524,0
10525,1
10526,1
10527,0
10528,1
10529,0
10530,0
10531,0
10532,0
10533,0
10534,1
10535,0
10536,1
10537,0
10538,0
10539,1
10540,0
10541,1
10542,0
10543,1
10544,0
10545,1
10546,0
10547,0
10548,0
10549,1
10550,0
10551,1
10552,0
10553,0
10554,0
10555,0
10556,1
10557,0
10558,1
10559,1
10560,1
10561,0
10562,1
10563,1
10564,0
10565,0
10566,1
10567,0
10568,0
10569,1
10570,1
10571,0
10572,1
10573,1
10574,0
10575,0
10576,1
10577,1
10578,0
10579,1
10580,1
10581,1
10582,1
10583,1
10584,1
10585,1
10586,0
10587,1
10588,0
10589,0
10590,1
10591,0
10592,1
10593,0
10594,1
10595,1
10596,1
10597,1
10598,1
10599,1
10600,1
10601,0
10602,1
10603,1
10604,0
10605,0
10606,1
10607,0
10608,0
10609,1
10610,0
10611,0
10612,0
10613,0
10614,1
10615,0
10616,1
10617,1
10618,1
10619,0
10620,0
10621,1
10622,1
10623,1
10624,0
10625,1
10626,1
10627,0
10628,1
10629,1
10630,0
10631,1
10632,1
10633,1
10634,1
10635,0
10636,0
10637,1
10638,0
10639,0
10640,0
10641,0
10642,1
10643,0
10644,0
10645,0
10646,0
10647,1
10648,0
10649,0
10650,0
10651,0
10652,0
10653,0
10654,0
10655,0
10656,0
10657,0
10658,1
10659,0
10660,0
10661,1
10662,1
10663,1
10664,0
10665,0
10666,1
10667,0
10668,0
10669,1
10670,1
10671,1
10672,0
10673,1
10674,1
10675,1
10676,1
10677,1
10678,0
10679,0
10680,1
10681,0
10682,1
10683,0
10684,0
10685,0
10686,0
10687,0
10688,0
10689,1
10690,1
10691,0
10692,1
10693,0
10694,1
10695,1
10696,0
10697,1
10698,0
10699,1
10700,0
10701,0
10702,1
10703,0
10704,1
10705,0
10706,0
10707,0
10708,1
10709,1
10710,0
10711,1
10712,1
10713,1
10714,0
10715,0
10716,1
10717,0
10718,0
10719,1
10720,0
10721,1
10722,1
10723,0
10724,1
10725,1
10726,0
10727,0
10728,0
10729,1
10730,0
10731,1
10732,0
10733,0
10734,0
10735,1
10736,0
10737,0
10738,1
10739,1
10740,1
10741,0
10742,0
10743,0
10744,0
10745,1
10746,0
10747,1
10748,0
10749,1
10750,1
10751,0
10752,1
10753,0
10754,1
10755,0
10756,0
10757,1
10758,1
10759,0
10760,1
10761,0
10762,0
10763,1
10764,0
10765,0
10766,0
10767,0
10768,1
10769,0
10770,0
10771,1
10772,1
10773,0
10774,1
10775,0
10776,0
10777,1
10778,0
10779,0
10780,0
10781,0
10782,1
10783,1
10784,0
10785,1
10786,1
10787,1
10788,1
10789,0
10790,1
10791,0
10792,1
10793,1
10794,0
10795,0
10796,0
10797,0
10798,1
10799,0
10800,0
10801,0
10802,1
10803,1
10804,1
10805,0
10806,0
10807,1
10808,0
10809,0
10810,0
10811,1
10812,1
10813,1
10814,0
10815,0
10816,0
10817,0
10818,0
10819,0
10820,0
10821,1
10822,1
10823,1
10824,0
10825,1
10826,1
10827,0
10828,1
10829,0
10830,1
10831,1
10832,0
10833,0
10834,1
10835,0
10836,1
10837,1
10838,0
10839,0
10840,1
10841,1
10842,0
10843,1
10844,1
10845,1
10846,0
10847,0
10848,0
10849,1
10850,0
10851,0
10852,1
10853,0
10854,0
10855,1
10856,1
10857,1
10858,0
10859,0
10860,0
10861,1
10862,1
10863,0
10864,1
10865,1
10866,0
10867,1
10868,1
10869,0
10870,1
10871,0
10872,0
10873,0
10874,1
10875,0
10876,0
10877,1
10878,0
10879,0
10880,1
10881,0
10882,1
10883,1
10884,1
10885,1
10886,1
10887,0
10888,0
10889,0
10890,1
10891,1
10892,0
10893,1
10894,1
10895,0
10896,0
10897,1
10898,1
10899,1
10900,1
10901,0
10902,0
10903,1
10904,0
10905,1
10906,0
10907,1
10908,1
10909,0
10910,1
10911,1
10912,1
10913,1
10914,1
10915,0
10916,1
10917,0
10918,0
10919,1
10920,0
10921,1
10922,1
10923,1
10924,1
10925,0
10926,0
10927,1
10928,0
10929,1
10930,1
10931,0
10932,1
10933,0
10934,1
10935,1
10936,1
10937,1
10938,0
10939,1
10940,1
10941,1
10942,1
10943,1
10944,0
10945,0
10946,0
10947,1
10948,0
10949,1
10950,0
10951,1
10952,1
10953,1
10954,0
10955,0
10956,1
10957,1
10958,0
10959,0
10960,1
10961,0
10962,1
10963,1
10964,0
10965,1
10966,1
10967,0
10968,1
10969,0
10970,1
10971,0
10972,0
10973,0
10974,1
10975,0
10976,1
10977,0
10978,0
10979,1
10980,1
10981,1
10982,1
10983,0
10984,0
10985,1
10986,0
10987,0
10988,0
10989,1
10990,0
10991,0
10992,1
10993,0
10994,1
10995,1
10996,0
10997,0
10998,0
10999,0
11000,0
11001,1
11002,0
11003,0
11004,1
11005,1
11006,1
11007,1
11008,1
11009,0
11010,1
11011,0
11012,1
11013,1
11014,0
11015,0
11016,0
11017,0
11018,0
11019,1
11020,0
11021,0
11022,1
11023,0
11024,1
11025,0
11026,0
11027,1
11028,0
11029,0
11030,0
11031,1
11032,1
11033,0
11034,1
11035,0
11036,0
11037,1
11038,0
11039,1
11040,1
11041,1
11042,1
11043,0
11044,1
11045,0
11046,1
11047,1
11048,0
11049,1
11050,0
11051,1
11052,0
11053,1
11054,1
11055,0
11056,0
11057,1
11058,1
11059,1
11060,0
11061,1
11062,1
11063,1
11064,1
11065,0
11066,1
11067,1
11068,1
11069,0
11070,0
11071,1
11072,0
11073,1
11074,1
11075,1
11076,0
11077,1
11078,1
11079,0
11080,1
11081,1
11082,1
11083,0
11084,0
11085,0
11086,1
11087,1
11088,0
11089,1
11090,0
11091,0
11092,0
11093,1
11094,0
11095,1
11096,1
11097,1
11098,0
11099,0
11100,1
11101,1
11102,0
11103,0
11104,0
11105,1
11106,1
11107,0
11108,0
11109,0
11110,1
11111,1
11112,1
11113,1
11114,1
11115,0
11116,0
11117,0
11118,0
11119,0
11120,1
11121,1
11122,1
11123,0
11124,1
11125,1
11126,0
11127,0
11128,0
11129,1
11130,0
11131,1
11132,1
11133,1
11134,0
11135,0
11136,1
11137,1
11138,1
11139,0
11140,0
11141,0
11142,0
11143,0
11144,1
11145,0
11146,0
11147,0
11148,0
11149,0
11150,1
11151,1
11152,1
11153,0
11154,0
11155,0
11156,1
11157,0
11158,1
11159,0
11160,0
11161,1
11162,1
11163,0
11164,1
11165,0
11166,0
11167,0
11168,0
11169,0
11170,1
11171,1
11172,1
11173,1
11174,0
11175,0
11176,0
11177,1
11178,0
11179,1
11180,1
11181,1
11182,0
11183,0
11184,1
11185,0
11186,0
11187,1
11188,1
11189,0
11190,1
11191,1
11192,0
11193,1
11194,0
11195,1
11196,1
11197,0
11198,1
11199,1
11200,0
11201,1
11202,0
11203,0
11204,1
11205,0
11206,0
11207,0
11208,0
11209,0
11210,1
11211,1
11212,0
11213,1
11214,1
11215,1
11216,0
11217,0
11218,1
11219,1
11220,1
11221,1
11222,1
11223,1
11224,0
11225,1
11226,0
11227,1
11228,1
11229,0
11230,1
11231,1
11232,0
11233,1
11234,1
11235,1
11236,0
11237,1
11238,1
11239,1
11240,0
11241,0
11242,1
11243,1
11244,0
11245,0
11246,0
11247,1
11248,0
11249,0
11250,0
11251,1
11252,0
11253,1
11254,0
11255,0
11256,0
11257,1
11258,0
11259,0
11260,0
11261,1
11262,1
11263,1
11264,0
11265,1
11266,0
11267,1
11268,1
11269,0
11270,1
11271,1
11272,0
11273,0
11274,1
11275,0
11276,0
11277,0
11278,0
11279,0
11280,0
11281,1
11282,0
11283,0
11284,1
11285,0
11286,1
11287,1
11288,0
11289,1
11290,0
11291,0
11292,1
11293,1
11294,0
11295,1
11296,1
11297,0
11298,0
11299,1
11300,0
11301,0
11302,0
11303,0
11304,1
11305,1
11306,1
11307,0
11308,1
11309,1
11310,0
11311,0
11312,0
11313,1
11314,0
11315,0
11316,0
11317,0
11318,0
11319,1
11320,0
11321,1
11322,0
11323,1
11324,0
11325,0
11326,0
11327,1
11328,1
11329,0
11330,0
11331,0
11332,1
11333,0
11334,0
11335,1
11336,0
11337,1
11338,1
11339,0
11340,0
11341,1
11342,1
11343,1
11344,0
11345,1
11346,0
11347,0
11348,0
11349,0
11350,1
11351,0
11352,1
11353,0
11354,1
11355,0
11356,1
11357,0
11358,1
11359,1
11360,0
11361,1
11362,0
11363,1
11364,1
11365,0
11366,1
11367,0
11368,0
11369,1
11370,0
11371,1
11372,0
11373,0
11374,0
11375,1
11376,1
11377,1
11378,1
11379,1
11380,0
11381,0
11382,0
11383,1
11384,1
11385,1
11386,0
11387,0
11388,1
11389,0
11390,0
11391,0
11392,0
11393,0
11394,0
11395,0
11396,0
11397,0
11398,1
11399,0
11400,0
11401,1
11402,0
11403,0
11404,0
11405,0
11406,0
11407,1
11408,1
11409,1
11410,1
11411,0
11412,0
11413,0
11414,0
11415,0
11416,1
11417,0
11418,0
11419,1
11420,0
11421,1
11422,1
11423,0
11424,1
11425,0
11426,1
11427,0
11428,0
11429,0
11430,0
11431,0
11432,1
11433,1
11434,0
11435,0
11436,0
11437,0
11438,1
11439,1
11440,1
11441,1
11442,1
11443,0
11444,0
11445,0
11446,1
11447,1
11448,1
11449,0
11450,1
11451,1
11452,1
11453,0
11454,0
11455,1
11456,0
11457,1
11458,1
11459,1
11460,0
11461,0
11462,0
11463,0
11464,0
11465,0
11466,0
11467,1
11468,1
11469,0
11470,0
11471,0
11472,0
11473,1
11474,0
11475,0
11476,1
11477,0
11478,0
11479,0
11480,1
11481,0
11482,0
11483,1
11484,0
11485,1
11486,0
11487,1
11488,1
11489,1
11490,0
11491,1
11492,0
11493,0
11494,0
11495,1
11496,0
11497,0
11498,0
11499,1
11500,1
11501,0
11502,0
11503,0
11504,1
11505,0
11506,1
11507,0
11508,1
11509,0
11510,1
11511,1
11512,1
11513,0
11514,1
11515,0
11516,1
11517,1
11518,1
11519,1
11520,0
11521,0
11522,1
11523,1
11524,0
11525,0
11526,0
11527,0
11528,0
11529,1
11530,1
11531,0
11532,1
11533,0
11534,1
11535,1
11536,0
11537,0
11538,0
11539,0
11540,1
11541,1
11542,1
11543,1
11544,1
11545,0
11546,0
11547,1
11548,0
11549,1
11550,1
11551,1
11552,1
11553,1
11554,0
11555,1
11556,1
11557,1
11558,0
11559,1
11560,0
11561,0
11562,1
11563,1
11564,1
11565,1
11566,0
11567,0
11568,0
11569,1
11570,0
11571,0
11572,0
11573,0
11574,1
11575,1
11576,1
11577,1
11578,0
11579,1
11580,1
11581,0
11582,0
11583,0
11584,1
11585,1
11586,0
11587,0
11588,0
11589,0
11590,0
11591,0
11592,1
11593,0
11594,1
11595,0
11596,1
11597,0
11598,1
11599,0
11600,1
11601,1
11602,0
11603,0
11604,0
11605,1
11606,0
11607,1
11608,0
11609,0
11610,1
11611,1
11612,0
11613,0
11614,0
11615,0
11616,1
11617,1
11618,0
11619,1
11620,1
11621,1
11622,0
11623,1
11624,0
11625,0
11626,0
11627,1
11628,0
11629,1
11630,0
11631,0
11632,0
11633,1
11634,1
11635,0
11636,0
11637,0
11638,0
11639,0
11640,1
11641,0
11642,1
11643,0
11644,1
11645,0
11646,0
11647,0
11648,0
11649,0
11650,0
11651,1
11652,0
11653,1
11654,1
11655,0
11656,1
11657,0
11658,0
11659,0
11660,0
11661,0
11662,1
11663,1
11664,1
11665,0
11666,1
11667,1
11668,1
11669,1
11670,1
11671,1
11672,1
11673,1
11674,1
11675,1
11676,1
11677,1
11678,0
11679,1
11680,0
11681,1
11682,1
11683,0
11684,1
11685,0
11686,1
11687,0
11688,0
11689,0
11690,0
11691,1
11692,0
11693,0
11694,0
11695,1
11696,1
11697,1
11698,0
11699,1
11700,0
11701,0
11702,1
11703,1
11704,0
11705,0
11706,0
11707,1
11708,0
11709,1
11710,0
11711,0
11712,0
11713,0
11714,1
11715,1
11716,1
11717,0
11718,1
11719,0
11720,0
11721,0
11722,0
11723,0
11724,0
11725,0
11726,1
11727,0
11728,1
11729,0
11730,0
11731,0
11732,0
11733,0
11734,1
11735,1
11736,1
11737,0
11738,0
11739,0
11740,1
11741,0
11742,0
11743,0
11744,0
11745,0
11746,0
11747,1
11748,1
11749,0
11750,1
11751,1
11752,0
11753,0
11754,0
11755,0
11756,1
11757,1
11758,0
11759,0
11760,0
11761,0
11762,1
11763,0
11764,1
11765,0
11766,1
11767,0
11768,0
11769,0
11770,1
11771,1
11772,0
11773,0
11774,0
11775,0
11776,0
11777,0
11778,1
11779,1
11780,0
11781,0
11782,0
11783,0
11784,0
11785,1
11786,1
11787,0
11788,1
11789,0
11790,0
11791,1
11792,0
11793,1
11794,1
11795,1
11796,0
11797,1
11798,0
11799,0
11800,0
11801,0
11802,1
11803,0
11804,0
11805,1
11806,1
11807,0
11808,0
11809,0
11810,1
11811,1
11812,0
11813,1
11814,0
11815,0
11816,1
11817,1
11818,0
11819,1
11820,0
11821,0
11822,1
11823,1
11824,0
11825,0
11826,1
11827,0
11828,1
11829,0
11830,0
11831,1
11832,1
11833,0
11834,1
11835,0
11836,1
11837,0
11838,0
11839,1
11840,0
11841,0
11842,0
11843,1
11844,1
11845,0
11846,0
11847,0
11848,0
11849,0
11850,1
11851,0
11852,1
11853,0
11854,1
11855,0
11856,1
11857,0
11858,1
11859,1
11860,0
11861,0
11862,1
11863,0
11864,1
11865,1
11866,1
11867,1
11868,0
11869,0
11870,0
11871,0
11872,1
11873,1
11874,1
11875,0
11876,0
11877,0
11878,1
11879,0
11880,0
11881,1
11882,1
11883,0
11884,0
11885,0
11886,0
11887,0
11888,0
11889,0
11890,1
11891,1
11892,1
11893,0
11894,1
11895,1
11896,0
11897,0
11898,0
11899,1
11900,0
11901,1
11902,0
11903,1
11904,0
11905,1
11906,1
11907,1
11908,1
11909,1
11910,0
11911,1
11912,1
11913,1
11914,1
11915,1
11916,0
11917,0
11918,0
11919,1
11920,1
11921,0
11922,1
11923,1
11924,0
11925,1
11926,1
11927,1
11928,1
11929,1
11930,0
11931,0
11932,1
11933,0
11934,0
11935,0
11936,1
11937,1
11938,0
11939,0
11940,1
11941,1
11942,1
11943,0
11944,0
11945,0
11946,0
11947,0
11948,1
11949,0
11950,0
11951,0
11952,0
11953,0
11954,0
11955,1
11956,0
11957,0
11958,0
11959,0
11960,0
11961,0
11962,1
11963,0
11964,0
11965,0
11966,1
11967,1
11968,1
11969,1
11970,1
11971,1
11972,1
11973,0
11974,0
11975,1
11976,0
11977,0
11978,1
11979,1
11980,0
11981,0
11982,1
11983,1
11984,1
11985,0
11986,0
11987,1
11988,0
11989,0
11990,0
11991,0
11992,1
11993,0
11994,1
11995,0
11996,1
11997,0
11998,0
11999,1
12000,1
12001,0
12002,0
12003,1
12004,0
12005,0
12006,1
12007,0
12008,1
12009,0
12010,0
12011,0
12012,0
12013,1
12014,0
12015,1
12016,0
12017,0
12018,0
12019,1
12020,1
12021,1
12022,0
12023,1
12024,0
12025,0
12026,1
12027,1
12028,0
12029,0
12030,1
12031,0
12032,1
12033,0
12034,1
12035,0
12036,1
12037,0
12038,1
12039,1
12040,0
12041,0
12042,1
12043,1
12044,1
12045,0
12046,0
12047,0
12048,1
12049,1
12050,0
12051,0
12052,1
12053,0
12054,1
12055,1
12056,1
12057,0
12058,1
12059,0
12060,0
12061,1
12062,1
12063,1
12064,1
12065,0
12066,1
12067,1
12068,0
12069,1
12070,1
12071,1
12072,1
12073,0
12074,1
12075,0
12076,1
12077,1
12078,1
12079,0
12080,1
12081,1
12082,0
12083,0
12084,1
12085,0
12086,0
12087,1
12088,0
12089,1
12090,0
12091,0
12092,1
12093,1
12094,1
12095,1
12096,1
12097,0
12098,0
12099,0
12100,0
12101,0
12102,0
12103,1
12104,1
12105,0
12106,1
12107,1
12108,0
12109,0
12110,1
12111,0
12112,1
12113,0
12114,1
12115,1
12116,1
12117,1
12118,1
12119,1
12120,0
12121,1
12122,1
12123,0
12124,1
12125,1
12126,1
12127,1
12128,0
12129,1
12130,0
12131,0
12132,1
12133,0
12134,1
12135,1
12136,0
12137,0
12138,1
12139,0
12140,1
12141,0
12142,0
12143,0
12144,0
12145,0
12146,0
12147,1
12148,0
12149,1
12150,0
12151,1
12152,0
12153,1
12154,1
12155,0
12156,0
12157,1
12158,0
12159,0
12160,0
12161,1
12162,1
12163,0
12164,1
12165,0
12166,0
12167,0
12168,0
12169,0
12170,0
12171,1
12172,0
12173,0
12174,0
12175,0
12176,0
12177,0
12178,0
12179,0
12180,1
12181,0
12182,1
12183,1
12184,1
12185,0
12186,0
12187,0
12188,0
12189,1
12190,1
12191,0
12192,1
12193,0
12194,0
12195,1
12196,1
12197,1
12198,1
12199,0
12200,1
12201,1
12202,1
12203,1
12204,0
12205,0
12206,1
12207,0
12208,1
12209,0
12210,1
12211,0
12212,0
12213,0
12214,1
12215,1
12216,0
12217,1
12218,0
12219,0
12220,1
12221,0
12222,0
12223,0
12224,0
12225,0
12226,0
12227,0
12228,1
12229,0
12230,1
12231,1
12232,0
12233,0
12234,0
12235,1
12236,1
12237,0
12238,1
12239,1
12240,0
12241,0
12242,0
12243,1
12244,1
12245,1
12246,0
12247,0
12248,0
12249,0
12250,0
12251,0
12252,1
12253,0
12254,1
12255,1
12256,1
12257,0
12258,1
12259,1
12260,0
12261,0
12262,0
12263,0
12264,0
12265,1
12266,1
12267,1
12268,0
12269,1
12270,1
12271,0
12272,1
12273,0
12274,1
12275,0
12276,0
12277,0
12278,0
12279,0
12280,1
12281,1
12282,0
12283,1
12284,0
12285,1
12286,0
12287,1
12288,0
12289,0
12290,0
12291,1
12292,0
12293,1
12294,0
12295,0
12296,0
12297,1
12298,1
12299,1
12300,0
12301,0
12302,0
12303,0
12304,1
12305,0
12306,0
12307,0
12308,0
12309,1
12310,1
12311,0
12312,0
12313,0
12314,0
12315,1
12316,1
12317,0
12318,1
12319,1
12320,0
12321,1
12322,0
12323,0
12324,1
12325,0
12326,0
12327,0
12328,0
12329,0
12330,0
12331,0
12332,0
12333,0
12334,1
12335,0
12336,1
12337,1
12338,1
12339,1
12340,0
12341,0
12342,0
12343,1
12344,0
12345,0
12346,0
12347,0
12348,1
12349,0
12350,0
12351,0
12352,0
12353,0
12354,0
12355,1
12356,1
12357,1
12358,1
12359,0
12360,0
12361,1
12362,1
12363,0
12364,0
12365,0
12366,1
12367,0
12368,0
12369,1
12370,0
12371,0
12372,0
12373,0
12374,1
12375,1
12376,0
12377,1
12378,0
12379,0
12380,1
12381,0
12382,0
12383,0
12384,0
12385,1
12386,1
12387,0
12388,0
12389,0
12390,1
12391,1
12392,0
12393,1
12394,0
12395,1
12396,1
12397,0
12398,0
12399,1
12400,0
12401,1
12402,1
12403,1
12404,0
12405,1
12406,0
12407,1
12408,1
12409,1
12410,0
12411,0
12412,1
12413,1
12414,0
12415,1
12416,1
12417,0
12418,0
12419,0
12420,0
12421,1
12422,0
12423,0
12424,0
12425,1
12426,1
12427,0
12428,1
12429,1
12430,0
12431,1
12432,1
12433,1
12434,0
12435,0
12436,0
12437,1
12438,1
12439,1
12440,0
12441,1
12442,0
12443,0
12444,1
12445,1
12446,0
12447,0
12448,1
12449,1
12450,1
12451,0
12452,1
12453,1
12454,1
12455,1
12456,0
12457,1
12458,1
12459,0
12460,1
12461,1
12462,0
12463,1
12464,1
12465,0
12466,0
12467,0
12468,0
12469,1
12470,0
12471,0
12472,0
12473,0
12474,0
12475,0
12476,1
12477,0
12478,1
12479,0
12480,0
12481,1
12482,1
12483,0
12484,0
12485,0
12486,0
12487,1
12488,1
12489,0
12490,1
12491,0
12492,0
12493,0
12494,0
12495,0
12496,0
12497,1
12498,0
12499,1
12500,0
12501,0
12502,1
12503,0
12504,1
